Year ,KLK_Reconstruction_Flow_AF,KLK_Lower_50_Percent_Flow_AF,KLK_Upper_50_Percent_Flow_AF,TRN_Reconstruction_Flow_AF,TRN_Lower_50_Percent_Flow_AF,TRN_Upper_50_Percent_Flow_AF,KFL_Reconstruction_Precip_Inches,KFL_Lower_50_Percent_Precip_Inches,KFL_Upper_50_Percent_Precip_Inches,KFS_Reconstruction_Precip_Inches,KFS_Lower_50_Percent_Precip_Inches,KFS_Upper_50_Percent_Precip_Inches,WEA_Reconstruction_Precip_Inches,WEA_Lower_50_Percent_Precip_Inches,WEA_Upper_50_Percent_Precip_Inches,YRK_Reconstruction_Precip_Inches,YRK_Lower_50_Percent_Precip_Inches,YRK_Upper_50_Percent_Precip_Inches,FTO_Reconstruction_Flow_AF,FTO_Lower_50_Percent_Flow_AF,FTO_Upper_50_Percent_Flow_AF,YRS_Reconstruction_Flow_AF,YRS_Lower_50_Percent_Flow_AF,YRS_Upper_50_Percent_Flow_AF,AMF_Reconstruction_Flow_AF,AMF_Lower_50_Percent_Flow_AF,AMF_Upper_50_Percent_Flow_AF,SBB_Reconstruction_Flow_AF,SBB_Lower_50_Percent_Flow_AF,SBB_Upper_50_Percent_Flow_AF,SAC4_Reconstruction_Flow_AF,SAC4_Lower_50_Percent_Flow_AF,SAC4_Upper_50_Percent_Flow_AF,SNS_Reconstruction_Flow_AF,SNS_Lower_50_Percent_Flow_AF,SNS_Upper_50_Percent_Flow_AF,TLG_Reconstruction_Flow_AF,TLG_Lower_50_Percent_Flow_AF,TLG_Upper_50_Percent_Flow_AF,MRC_Reconstruction_Flow_AF,MRC_Lower_50_Percent_Flow_AF,MRC_Upper_50_Percent_Flow_AF,SJF_Reconstruction_Flow_AF,SJF_Lower_50_Percent_Flow_AF,SJF_Upper_50_Percent_Flow_AF,SJQ4_Reconstruction_Flow_AF,SJQ4_Lower_50_Percent_Flow_AF,SJQ4_Upper_50_Percent_Flow_AF
1267,-999,-999,-999,-999,-999,-999,14.213,12.459,15.712,-999,-999,-999,-999,-999,-999,-999,-999,-999,4829600,3840900,5921000,3340900,2874600,4072100,3715000,3079100,4586200,9074000,7176800,11116000,19244000,15703000,23662000,1507600,1206000,1871600,2416200,1976600,2943000,1297200,999780,1657200,2341400,1841700,2958200,7478200,5949500,9309500
1268,-999,-999,-999,-999,-999,-999,11.535,9.7419,13.301,-999,-999,-999,-999,-999,-999,-999,-999,-999,3516900,2609600,4352700,1975700,1467200,2411800,2555900,1956900,3119300,6751800,5227900,8212200,14364000,11162000,17784000,1084400,816840,1355600,1760200,1373400,2155700,830920,610800,1082600,1618000,1230800,2110400,5192600,3947800,6620400
1269,-999,-999,-999,-999,-999,-999,10.551,8.7018,12.214,-999,-999,-999,-999,-999,-999,-999,-999,-999,2844200,2079100,3495000,1521400,1086600,1880100,1616900,1162700,2033600,6077500,4782900,7410000,11834000,9055900,14433000,778820,567880,994420,1426100,1085300,1764500,691020,491800,909390,1283000,945570,1665500,4168700,3070300,5332500
1270,-999,-999,-999,-999,-999,-999,18.465,16.858,20.243,-999,-999,-999,-999,-999,-999,-999,-999,-999,6599900,5585800,8071300,3654300,3396700,4565100,4379700,3851600,5886700,11272000,9391800,14113000,25380000,21657000,30833000,1895800,1517900,2400200,3332100,2748500,4078900,1801600,1387700,2252600,3356300,2674600,4069900,10449000,8291400,12783000
1271,-999,-999,-999,-999,-999,-999,7.874,6.2275,9.5338,-999,-999,-999,-999,-999,-999,-999,-999,-999,3265600,2407900,4036300,1746100,1270900,2147000,1882600,1373600,2346100,6786200,5250500,8253500,13458000,10397000,16611000,857830,630050,1088900,1541100,1181300,1901900,750290,542210,982590,1424700,1064900,1856600,4599500,3434800,5882200
1272,-999,-999,-999,-999,-999,-999,9.685,8.0817,11.529,-999,-999,-999,-999,-999,-999,-999,-999,-999,4640500,3646900,5699900,2750000,2196800,3314600,3463500,2823300,4245900,8083500,6258200,9873700,18429000,14897000,22732000,1093100,824250,1365700,1573000,1208800,1939300,868510,642240,1130300,1468600,1101600,1915900,4715300,3532700,6030700
1273,-999,-999,-999,-999,-999,-999,8.3858,6.6719,10.099,-999,-999,-999,-999,-999,-999,-999,-999,-999,2811900,2054500,3452800,1377900,984700,1694100,1428400,1036700,1793300,5966100,4718500,7272200,11697000,8945700,14243000,591750,431870,764680,1127500,857790,1392000,515810,351660,678900,1006500,722030,1297700,3198000,2282500,4094700
1274,-999,-999,-999,-999,-999,-999,17.677,15.996,19.524,-999,-999,-999,-999,-999,-999,-999,-999,-999,5470800,4486700,6658600,3406500,2985700,4216200,4180500,3574000,5339900,10270000,8335000,12624000,21744000,18155000,26390000,1745900,1407200,2181900,2814900,2315300,3432300,1510900,1166500,1908800,2644100,2093200,3291200,8771000,6986400,10809000
1275,-999,-999,-999,-999,-999,-999,14.291,12.555,15.933,-999,-999,-999,-999,-999,-999,-999,-999,-999,5570700,4587300,6772500,2729700,2174000,3289100,1967300,1443800,2444600,10028000,8083600,12315000,21968000,18373000,26636000,832210,609930,1058200,1341100,1014500,1662600,901500,669490,1171400,1363900,1013700,1774400,4445300,3304300,5685100
1276,-999,-999,-999,-999,-999,-999,14.921,13.163,16.485,-999,-999,-999,-999,-999,-999,-999,-999,-999,4055000,3073500,4997500,1871900,1378200,2292400,1620700,1165200,2038300,8005700,6188100,9778900,16557000,13099000,20529000,827470,606200,1052500,1220700,920540,1512200,815860,597990,1063900,1336100,990290,1736900,4324200,3201900,5530700
1277,-999,-999,-999,-999,-999,-999,17.638,15.941,19.343,-999,-999,-999,-999,-999,-999,-999,-999,-999,5763300,4778900,6992500,3317900,2841200,4030800,4035800,3408200,5012400,10392000,8462200,12783000,22668000,19052000,27408000,1678800,1358900,2087900,2700100,2218900,3290100,1378700,1065300,1753500,2552200,2017100,3190500,8309700,6626800,10272000
1278,-999,-999,-999,-999,-999,-999,10.472,8.7054,12.233,-999,-999,-999,-999,-999,-999,-999,-999,-999,4603500,3609000,5656500,2334200,1780500,2821300,2899900,2273900,3516400,9043000,7146900,11077000,18706000,15171000,23055000,1303600,1012200,1609400,1910800,1514600,2331600,1011000,761440,1304500,1831900,1409000,2376700,6260600,4886400,7882800
1279,-999,-999,-999,-999,-999,-999,6.378,4.7418,8.1645,-999,-999,-999,-999,-999,-999,-999,-999,-999,2505600,1821800,3052700,1230600,881060,1504100,1553100,1119700,1952300,5565200,4485700,6774700,10495000,7977600,12568000,607900,443460,784660,1148100,871450,1418500,458700,308330,599510,998030,715450,1286300,3167400,2258700,4055300
1280,-999,-999,-999,-999,-999,-999,15.787,14.07,17.505,-999,-999,-999,-999,-999,-999,-999,-999,-999,5693400,4709900,6912500,3295300,2815100,4002400,3937200,3307600,4884800,10417000,8487400,12815000,22476000,18866000,27195000,1635800,1325900,2028700,2693200,2213100,3281500,1374400,1062000,1748300,2547000,2012800,3184700,8234800,6568400,10185000
1281,-999,-999,-999,-999,-999,-999,15.315,13.719,16.879,-999,-999,-999,-999,-999,-999,-999,-999,-999,4688600,3696300,5756500,2503700,1942000,3014100,2502300,1908500,3058500,9507300,7587300,11657000,19002000,15464000,23393000,1150800,873400,1431700,1955100,1557100,2384100,1008300,759020,1301300,1740300,1335200,2266400,5716300,4410500,7251600
1282,-999,-999,-999,-999,-999,-999,15.472,13.655,17.368,-999,-999,-999,-999,-999,-999,-999,-999,-999,5912500,4925500,7164300,3180300,2682400,3858000,3539600,2899500,4348800,11227000,9337700,13994000,23361000,19727000,28187000,1546500,1242600,1920800,2552900,2095400,3106200,1324400,1022000,1689300,2410500,1899800,3034200,7844200,6256200,9731400
1283,-999,-999,-999,-999,-999,-999,16.181,14.389,17.77,-999,-999,-999,-999,-999,-999,-999,-999,-999,6627700,5609800,8137200,3431600,3026100,4271300,4280300,3712700,5612000,11237000,9350200,14021000,25440000,21710000,30945000,1720100,1388600,2145700,2532600,2077800,3082000,1322300,1020200,1686700,2515000,1986300,3149600,7956100,6349900,9858300
1284,-999,-999,-999,-999,-999,-999,16.496,14.759,18.139,-999,-999,-999,-999,-999,-999,-999,-999,-999,3864000,2900400,4777200,3097400,2588000,3753300,2395900,1812600,2938500,6851000,5292800,8331100,15611000,12234000,19385000,876630,644800,1111400,1643000,1269900,2020100,894790,663940,1163200,1430000,1069300,1863700,4684700,3506800,5991400
1285,-999,-999,-999,-999,-999,-999,8.5827,6.7544,10.142,-999,-999,-999,-999,-999,-999,-999,-999,-999,1683400,1182200,2127600,740710,544560,952290,687360,495780,859280,4397700,3805800,5436800,7440600,5472600,9013400,395660,261130,517440,765710,622520,932180,388020,254850,500500,644790,432570,812560,2117300,1403100,2687600
1286,-999,-999,-999,-999,-999,-999,13.425,11.602,15.331,-999,-999,-999,-999,-999,-999,-999,-999,-999,6684700,5665900,8273300,3596000,3297000,4506800,4407200,3889700,5962700,11385000,9524500,14411000,25746000,21994000,31516000,1899100,1520500,2405300,3246500,2677900,3970700,1803400,1389000,2254800,3146900,2506100,3841100,10250000,8138300,12545000
1287,-999,-999,-999,-999,-999,-999,17.913,16.207,19.745,-999,-999,-999,-999,-999,-999,-999,-999,-999,6547800,5542100,7949100,3455400,3064500,4324300,4174500,3565800,5324200,11286000,9407800,14149000,25153000,21457000,30408000,1754800,1413600,2194300,2984700,2458300,3643100,1542200,1190400,1945300,2868400,2278500,3536400,9234700,7348500,11349000
1288,-999,-999,-999,-999,-999,-999,15.63,13.952,17.317,-999,-999,-999,-999,-999,-999,-999,-999,-999,3800500,2844400,4702700,2483700,1921800,2991000,2274400,1703000,2802100,7734600,5949700,9446900,15622000,12244000,19399000,923590,681530,1168800,1596700,1229500,1966700,829030,609190,1080200,1504600,1132600,1962900,4840400,3640100,6188100
1289,-999,-999,-999,-999,-999,-999,11.614,10.06,13.386,-999,-999,-999,-999,-999,-999,-999,-999,-999,4097700,3112600,5046500,2163800,1630500,2627100,2341300,1763400,2877200,8401900,6553600,10273000,16803000,13327000,20815000,1035200,775170,1298700,1860500,1466500,2272000,876010,648430,1139900,1658900,1266400,2162900,5391700,4123100,6860500
1290,-999,-999,-999,-999,-999,-999,13.228,11.365,14.837,-999,-999,-999,-999,-999,-999,-999,-999,-999,6074100,5083800,7350900,2961800,2437000,3581700,3920500,3290500,4863200,11259000,9376700,14079000,23917000,20271000,28815000,1665400,1349300,2068900,2577100,2115700,3136200,1305800,1006800,1667300,2437000,1921800,3063700,7995500,6381900,9903800
1291,-999,-999,-999,-999,-999,-999,17.52,15.675,19.245,-999,-999,-999,-999,-999,-999,-999,-999,-999,7027800,6016000,8994200,3579800,3269600,4490600,4406400,3888600,5960500,12058000,10322000,16192000,27304000,23468000,34176000,1931200,1544800,2453700,3196600,2636600,3908200,1733700,1336200,2171200,3218200,2563700,3919100,9963300,7916400,12205000
1292,-999,-999,-999,-999,-999,-999,11.063,9.2894,12.721,-999,-999,-999,-999,-999,-999,-999,-999,-999,2741700,2001100,3361000,1212300,868290,1480700,1560000,1124200,1961000,5712000,4571000,6957300,11368000,8681000,13785000,663550,483470,853240,1079700,826550,1331100,486940,329740,638820,1032600,742270,1332600,3343400,2396100,4281500
1293,-999,-999,-999,-999,-999,-999,12.402,10.69,14.259,-999,-999,-999,-999,-999,-999,-999,-999,-999,3799700,2843700,4701800,2606200,2041500,3135100,3384200,2744700,4139000,7175400,5503200,8740800,15569000,12197000,19334000,1196400,913270,1482700,1953000,1555100,2381500,926410,690060,1202300,1719100,1317900,2240000,5671000,4370400,7197300
1294,-999,-999,-999,-999,-999,-999,8.5039,6.5465,10.181,-999,-999,-999,-999,-999,-999,-999,-999,-999,3819000,2860700,4724400,2201400,1663500,2670000,2289200,1716300,2818700,7257600,5555600,8855100,15636000,12257000,19416000,906140,667910,1147400,1696900,1317200,2082300,813270,595790,1060700,1530800,1155300,1997200,4961500,3745800,6337500
1295,-999,-999,-999,-999,-999,-999,17.205,15.511,18.994,-999,-999,-999,-999,-999,-999,-999,-999,-999,3634800,2705200,4500200,2648700,2083900,3187400,2588700,1986800,3156600,6863400,5300900,8346200,14826000,11554000,18380000,1049200,787030,1314900,1737300,1353000,2129200,961150,718710,1245300,1529700,1154300,1995700,4931800,3719800,6300900
1296,-999,-999,-999,-999,-999,-999,10.945,9.0448,12.674,-999,-999,-999,-999,-999,-999,-999,-999,-999,2033100,1465200,2477300,1109800,796990,1349700,825710,634130,1033100,4722800,3996200,5761800,8716600,6544900,10289000,345000,210470,453200,741300,598110,900960,391660,257600,505600,619980,407760,779310,2055800,1341500,2607100
1297,-999,-999,-999,-999,-999,-999,11.969,10.496,13.784,-999,-999,-999,-999,-999,-999,-999,-999,-999,4075100,3091900,5020600,2592200,2028100,3118200,2260200,1690200,2786200,7549600,5789900,9217000,16608000,13146000,20588000,1007800,751970,1267000,1514300,1158900,1870000,1017600,767130,1312300,1629500,1240800,2125100,5408600,4137900,6880900
1298,-999,-999,-999,-999,-999,-999,14.921,13.28,16.71,-999,-999,-999,-999,-999,-999,-999,-999,-999,4052100,3070900,4994200,2819000,2272300,3401200,2476400,1885200,3029300,8036100,6214900,9815600,16595000,13134000,20573000,1027200,768420,1289500,1653400,1279000,2032100,998040,750020,1289400,1637900,1248100,2135900,5373500,4107100,6838600
1299,-999,-999,-999,-999,-999,-999,9.8819,8.1128,11.651,-999,-999,-999,-999,-999,-999,-999,-999,-999,3699500,2758000,4581000,1941700,1438100,2372800,1576100,1135100,1981500,7078000,5440500,8612500,15142000,11822000,18791000,795490,581010,1014300,1231100,927570,1526200,831250,611080,1083000,1259100,925420,1633700,4177900,3078100,5344200
1300,-999,-999,-999,-999,-999,-999,8.8976,7.2621,10.552,-999,-999,-999,-999,-999,-999,-999,-999,-999,2943900,2155000,3625300,1370100,979190,1684000,1460600,1057900,1834300,6231200,4883300,7593300,12198000,9349200,14940000,669150,487500,860130,1126200,856950,1390300,572130,394540,756610,1055100,759750,1363000,3402500,2442400,4357600
1301,-999,-999,-999,-999,-999,-999,15,13.333,16.706,-999,-999,-999,-999,-999,-999,-999,-999,-999,3598600,2675700,4455000,2546400,1984000,3063900,2808200,2187600,3410300,7298500,5584600,8910100,14825000,11553000,18379000,1112000,840300,1387500,1741500,1356700,2133900,947710,707620,1228900,1688700,1292100,2201000,5518100,4234600,7012900
1302,-999,-999,-999,-999,-999,-999,14.961,13.32,16.803,-999,-999,-999,-999,-999,-999,-999,-999,-999,5505800,4521900,6698500,3102500,2593800,3759700,3650400,3011600,4498700,10309000,8375200,12673000,21799000,18209000,26451000,1404500,1109100,1739100,2279400,1857600,2776800,1162400,887320,1490800,2225700,1744900,2829400,7193200,5707300,8978600
1303,-999,-999,-999,-999,-999,-999,13.268,11.587,15.255,-999,-999,-999,-999,-999,-999,-999,-999,-999,4687700,3695300,5755400,2185700,1649800,2652200,2183200,1624100,2696600,9472200,7555000,11613000,18981000,15443000,23369000,1025500,766930,1287400,1702500,1322200,2088700,916430,681810,1189900,1652700,1261000,2154900,5397100,4127900,6867100
1304,-999,-999,-999,-999,-999,-999,9.0551,7.2796,10.77,-999,-999,-999,-999,-999,-999,-999,-999,-999,6517300,5516500,7878000,3181000,2683200,3858900,3623400,2983400,4462200,10978000,9070700,13567000,24976000,21301000,30077000,1251100,962820,1544300,2065200,1660500,2515900,1103000,837950,1416900,1845800,1421200,2392700,6392100,5006700,8037000
1305,-999,-999,-999,-999,-999,-999,15.354,13.678,17.231,-999,-999,-999,-999,-999,-999,-999,-999,-999,6541300,5536600,7933700,3115200,2608300,3775800,3502600,2862500,4298700,11347000,9480200,14312000,25138000,21444000,30379000,1592900,1286200,1977500,2530600,2076000,3079600,1376900,1064000,1751400,2294700,1802600,2906800,7934400,6331700,9833700
1306,-999,-999,-999,-999,-999,-999,14.173,12.42,15.917,-999,-999,-999,-999,-999,-999,-999,-999,-999,5235400,4250300,6390000,2510500,1948800,3022000,2910800,2284600,3529000,9821200,7878500,12052000,20881000,17312000,25451000,1172800,892260,1456300,2036600,1633600,2482700,954390,713130,1237100,1764900,1354900,2296500,5956900,4616300,7534200
1307,-999,-999,-999,-999,-999,-999,7.2835,5.5223,8.9891,-999,-999,-999,-999,-999,-999,-999,-999,-999,4234100,3237600,5208900,2385000,1827500,2879800,2008200,1477700,2492100,8064700,6240600,9850100,17180000,13676000,21254000,936390,691520,1184400,1749800,1364100,2143600,938400,699940,1217300,1428500,1068000,1861700,5219000,3971100,6652300
1308,-999,-999,-999,-999,-999,-999,18.701,16.97,20.356,-999,-999,-999,-999,-999,-999,-999,-999,-999,6776500,5760000,8492800,3171400,2672300,3846900,4094800,3470000,5108100,11622000,9801000,15038000,26172000,22397000,32304000,1733900,1398500,2165000,2760700,2269700,3365100,1410400,1089700,1791100,2574900,2035900,3215400,8498900,6774300,10493000
1309,-999,-999,-999,-999,-999,-999,13.15,11.342,14.886,-999,-999,-999,-999,-999,-999,-999,-999,-999,3063900,2247000,3781500,1710100,1240400,2105400,1530500,1104500,1923500,6541800,5089400,7961600,12663000,9726300,15578000,682370,497030,876340,1192800,901720,1476200,629530,439530,833540,1072400,773170,1386400,3510900,2527100,4497000
1310,-999,-999,-999,-999,-999,-999,15.551,13.832,17.096,-999,-999,-999,-999,-999,-999,-999,-999,-999,6817200,5802000,8590300,3458800,3069900,4331700,4181800,3575700,5343200,11854000,10077000,15654000,26420000,22632000,32762000,1730100,1395800,2159700,2815900,2316200,3433600,1546900,1193900,1950800,2546000,2012000,3183700,8825500,7028800,10872000
1311,-999,-999,-999,-999,-999,-999,14.961,13.068,16.581,-999,-999,-999,-999,-999,-999,-999,-999,-999,5182500,4197100,6329600,2293400,1743800,2774200,1632700,1173400,2053700,9862300,7916700,12104000,20653000,17088000,25203000,831990,609760,1057900,1593900,1227000,1963400,899330,667690,1168800,1392300,1037600,1812700,4545000,3388700,5812400
1312,-999,-999,-999,-999,-999,-999,10.551,8.8082,12.247,-999,-999,-999,-999,-999,-999,-999,-999,-999,6660500,5641600,8215300,3458300,3069100,4330600,4070300,3443500,5057100,11530000,9693400,14795000,25635000,21889000,31310000,1544900,1241100,1918800,2706300,2224100,3297800,1519700,1173200,1919000,1894900,1464600,2449200,8487400,6765300,10479000
1313,-999,-999,-999,-999,-999,-999,9.6063,7.8918,11.581,-999,-999,-999,-999,-999,-999,-999,-999,-999,5772100,4787500,7002600,2822200,2275800,3405200,3697700,3061200,4562900,11175000,9277400,13860000,22773000,19153000,27524000,1489100,1188600,1847800,2117800,1710300,2578400,1141200,869580,1464500,1886000,1456700,2438900,6936500,5486900,8676500
1314,-999,-999,-999,-999,-999,-999,14.921,13.101,16.896,-999,-999,-999,-999,-999,-999,-999,-999,-999,6538900,5534600,7928100,3188900,2692300,3868900,3965000,3336000,4920800,11245000,9359600,14041000,25099000,21409000,30306000,1686700,1364600,2099100,2518900,2065800,3065600,1398100,1080200,1776600,2340700,1841100,2957500,7862500,6271500,9752200
1315,-999,-999,-999,-999,-999,-999,9.0551,7.2501,10.695,-999,-999,-999,-999,-999,-999,-999,-999,-999,4592400,3597500,5643400,2381200,1824000,2875600,2341100,1763100,2876900,8578800,6717300,10495000,18549000,15016000,22875000,1001900,746920,1260100,1541900,1182000,1903000,905360,672670,1176200,1426000,1065900,1858300,5132800,3895400,6548300
1316,-999,-999,-999,-999,-999,-999,10,8.3357,11.903,-999,-999,-999,-999,-999,-999,-999,-999,-999,2105000,1519100,2549100,1040100,749030,1261000,1497300,1082400,1881300,5167000,4254400,6278800,9080300,6837400,10653000,643500,469040,828600,1067100,818420,1315200,458990,308540,599910,968400,692680,1246600,3075200,2187000,3936500
1317,-999,-999,-999,-999,-999,-999,12.559,10.86,14.414,-999,-999,-999,-999,-999,-999,-999,-999,-999,5868300,4882200,7113300,3357400,2902600,4108500,3350300,2711700,4093500,10238000,8301600,12583000,22956000,19330000,27730000,1176400,895460,1460300,1979400,1579700,2414400,1191200,911590,1527300,1931800,1497600,2492000,6586200,5183300,8264400
1318,-999,-999,-999,-999,-999,-999,17.598,15.977,19.245,-999,-999,-999,-999,-999,-999,-999,-999,-999,5846500,4860900,7088200,3361400,2909300,4117200,4013400,3385400,4983400,10517000,8591600,12947000,22985000,19359000,27762000,1543000,1239300,1916400,2597600,2132800,3162000,1277600,983720,1634200,2357100,1855000,2975500,7865600,6274100,9755600
1319,-999,-999,-999,-999,-999,-999,15.551,13.905,17.337,-999,-999,-999,-999,-999,-999,-999,-999,-999,5636200,4653200,6847100,2985400,2463300,3611600,2814600,2193500,3417700,10359000,8427900,12740000,22285000,18681000,26983000,1119500,846700,1396100,1719700,1337400,2108700,1053400,797100,1355600,1667700,1274100,2174200,5788600,4473200,7337500
1320,-999,-999,-999,-999,-999,-999,11.142,9.4249,12.903,-999,-999,-999,-999,-999,-999,-999,-999,-999,3304500,2439100,4085500,1844000,1354300,2260100,1887500,1377700,2351900,6866600,5303000,8350200,13644000,10554000,16853000,822210,602070,1046200,1352300,1023800,1676000,736510,530480,965540,1253400,920620,1626300,3991500,2920400,5109100
1321,-999,-999,-999,-999,-999,-999,17.244,15.39,18.666,-999,-999,-999,-999,-999,-999,-999,-999,-999,6733900,5716100,8390800,3419800,3007000,4245200,3672100,3034300,4528200,11669000,9856100,15162000,26026000,22258000,32033000,1549100,1245000,1923900,2528900,2074500,3077600,1483000,1145200,1876100,2439700,1924000,3066700,8266500,6593200,10222000
1322,-999,-999,-999,-999,-999,-999,19.843,18.123,21.515,-999,-999,-999,-999,-999,-999,-999,-999,-999,6849500,5835200,8667700,3393200,2963100,4186800,3624100,2984000,4463100,11952000,10193000,15911000,26534000,22740000,32974000,1735700,1399800,2167500,3056800,2519100,3733000,1651400,1273700,2073600,2875200,2284100,3543900,9496500,7552900,11656000
1323,-999,-999,-999,-999,-999,-999,15.354,13.505,16.946,-999,-999,-999,-999,-999,-999,-999,-999,-999,6731600,5713800,8385500,3327700,2852400,4043100,3012500,2383900,3651300,11679000,9868600,15190000,26016000,22249000,32015000,1377000,1082800,1703900,2283700,1861300,2782100,1325900,1023200,1691000,2071800,1617800,2654100,7283100,5784500,9083000
1324,-999,-999,-999,-999,-999,-999,5.9449,4.2537,7.6862,-999,-999,-999,-999,-999,-999,-999,-999,-999,2848900,2082700,3501200,1279900,915640,1567500,1011800,771010,1266900,6120600,4809700,7462200,11852000,9070000,14457000,459150,324620,597960,765960,622770,932500,485380,328550,636650,835730,591660,1068600,2628100,1842000,3355800
1325,-999,-999,-999,-999,-999,-999,14.606,12.866,16.253,-999,-999,-999,-999,-999,-999,-999,-999,-999,4290500,3289700,5277500,2133100,1603600,2592000,2053900,1515800,2545300,8875700,6989500,10867000,17551000,14024000,21690000,888560,654160,1126000,1344800,1017600,1667000,845220,622960,1100400,1476300,1108200,1926000,4753400,3564900,6079600
